1,-1.810020299,2.151468703,-0.020752846,-0.465082789,1.170796081,0.280654564,4.200063196,1.908015504,-3.266039647,-2.94099792
1,-0.67023434,-0.245902492,-0.124750467,-0.312023719,1.096559298,3.910484216,0.252137322,1.49816404,-1.287752775,-2.94099792
1,-0.752324773,0.101571296,-0.122355785,-0.514415878,1.296058663,1.289261303,0.481103146,0.220391825,-3.266039647,-0.986478926
1,0.557818077,-0.356040686,-0.11636908,-0.441989953,0.947553569,0.985354663,0.446411355,0.220391825,-1.287752775,-1.963738423
1,-1.701355522,-0.422864961,-0.12440837,-0.393561612,0.724625517,-1.208282849,0.009294782,-1.129707118,-2.276896211,-0.986478926
1,-1.321566358,-0.012268262,-0.113461252,-0.514415878,1.422393403,-0.846163418,0.925158078,-0.792182382,-2.276896211,-0.986478926
1,-0.538901424,-0.049783635,-0.118592713,-0.514415878,0.857132899,-0.245169578,0.300705831,-0.526984375,-2.276896211,-0.986478926
1,-1.189697968,-0.186781132,-0.092080162,-0.403450292,0.372319213,0.690378914,0.730884045,0.6543522,-1.287752775,-0.986478926
1,0.61607602,-0.44878077,-0.107303498,-0.481908103,-0.34193363,-0.790064926,-0.330684775,-0.671637833,-1.287752775,-0.986478926
1,-0.944830781,-0.024334923,-0.098408965,-0.278078648,0.255151206,-0.455358449,0.432534638,-0.310004188,-0.298609339,-1.963738423
1,-0.352979006,-0.529991338,-0.126118857,-0.390599498,0.943880598,0.311658119,0.09949344,-0.382330917,-1.287752775,-0.986478926
1,-0.894894994,-0.298720232,-0.119790055,-0.476575366,1.264718123,0.802463672,0.557425088,0.027520548,-1.287752775,-0.986478926
1,1.010936353,-0.732575845,-0.139289609,-0.514415878,1.211789538,3.79346363,-0.219671042,0.750787839,-1.287752775,-0.986478926
1,-1.802198138,0.98933646,-0.0535942,0.234435112,-0.020164959,0.440384653,1.341459576,1.353510581,-1.287752775,-0.986478926
1,-0.89912578,0.415821604,-0.097382672,0.216444698,1.177211606,-0.343774482,1.334521217,-0.213568549,-1.287752775,-0.986478926
1,-1.45309485,0.22409218,-0.105764059,-0.514415878,0.418645837,-1.008589686,0.363151055,-0.792182382,-1.287752775,-0.986478926
1,0.440965499,-0.645266095,-0.142539534,0.187210275,1.099943311,0.565433286,-0.400068358,-0.647528924,-2.276896211,-0.009219429
1,-0.453770756,0.942266109,-0.045041764,-0.18985412,0.367246967,0.104794955,2.125494064,1.184748213,-1.287752775,-0.986478926
1,-2.123138337,-0.23207201,-0.09635638,0.064244867,0.708793284,-0.636709499,0.925158078,-0.406439827,-0.298609339,-1.963738423
1,-1.125620341,-0.808011936,-0.135697585,-0.466577731,0.340693871,-1.639969876,-0.587404032,-1.443122944,0.690534097,-1.963738423
1,-0.924163502,-0.521729685,-0.128513539,-0.471677229,1.363861962,-0.17375013,0.286829114,-0.671637833,-0.298609339,-0.986478926
1,-0.290413781,-0.847987055,-0.13911856,-0.311536027,0.970943108,-1.103137327,-0.344561491,-1.250251666,-0.298609339,-0.986478926
1,-0.497956402,-0.513777782,-0.131421367,-0.469750022,1.324455063,-0.005909606,0.148061948,-0.647528924,-0.298609339,-0.986478926
1,0.146154085,-0.897902621,-0.126803052,-0.055927501,0.248512263,-0.334050197,-0.386191641,-0.719855653,-1.287752775,-0.009219429
1,-1.920883261,-0.282320313,-0.109356083,5.50903078,0.874859639,-1.476121568,0.633747029,-1.129707118,-0.298609339,-0.986478926
1,-0.743564741,0.182660978,-0.089001285,-0.08333677,0.600538809,0.965889028,1.056986885,0.943659116,-0.298609339,-0.986478926
1,0.015791107,-0.000939548,-0.07890941,-0.145138955,0.134134155,-1.179762985,0.855774495,-0.599311104,0.690534097,-0.986478926
1,-1.590508929,-1.194191895,-0.135526537,-0.371307994,-0.002995647,-1.366798352,-0.781678064,-1.322578395,-0.298609339,-0.009219429
1,-1.599030488,-0.919669555,-0.127316198,-0.388438115,-0.24525667,-1.094345638,-0.726171198,-1.105598208,-0.298609339,-0.009219429
1,-1.434153506,-0.40479997,-0.112948106,-0.340817655,1.048394677,-0.536154928,0.647623746,-0.599311104,0.690534097,-0.986478926
1,-1.313347434,0.95328238,-0.067620195,-0.491963841,1.058902003,-0.173354037,2.30589138,0.461480922,0.690534097,-0.986478926
1,-0.737624985,-0.475249831,-0.128171442,-0.514415878,1.023239019,-0.925676927,0.078678365,-1.033271479,0.690534097,-0.986478926
1,0.037814213,-0.393542433,-0.125947808,-0.432073444,0.893592989,0.018001557,0.071740007,-0.526984375,0.690534097,-0.986478926
1,-1.2553679,-0.711051754,-0.137921219,-0.514415878,0.919422694,2.775916863,-0.330684775,0.389154193,-1.287752775,0.968040068
1,-0.645906597,-1.157109045,-0.155368188,-0.514415878,1.260833848,0.050201261,-0.809431498,-1.105598208,0.690534097,-0.986478926
1,0.190053103,1.286688684,-0.056844126,-0.452279245,0.328887855,0.011020251,1.723069282,0.847223478,-0.298609339,-0.009219429
1,-0.051633515,-0.514135956,-0.105764059,-0.290747579,-0.014096852,-0.934557099,-0.011520293,-0.743964563,-0.298609339,-0.009219429
1,0.046088145,-0.096141386,-0.09498799,0.99824254,0.647839188,0.326569203,0.911281361,0.316827464,-0.298609339,-0.009219429
1,1.404054487,0.481768751,-0.0869487,-0.170762252,0.27921659,-0.451543861,0.786390912,-0.11713291,0.690534097,-0.986478926
1,2.991595467,-0.53925979,-0.129539832,-0.297418099,0.186329601,1.625768343,-0.504143732,0.172174006,0.690534097,-0.986478926
1,-0.19000704,0.38024293,-0.068817536,-0.26511668,-0.485560101,-0.621687215,0.377027772,0.027520548,-0.298609339,-0.009219429
1,-0.823879056,-0.866747487,-0.121158444,0.333315492,0.14916733,1.581703812,-0.295992983,0.413263103,0.690534097,-0.986478926
1,-0.034126409,0.548203891,-0.069159633,5.234941749,0.654678456,-1.432054087,1.757761074,-0.719855653,-0.298609339,-0.009219429
1,0.788096562,-0.955001299,-0.135013391,3.69534104,0.235004823,0.594236623,-0.629034182,-0.454657646,-0.298609339,-0.009219429
1,-0.115295745,-0.494516248,-0.122184737,0.306047187,0.385233505,0.103101508,-0.157225817,-0.406439827,-1.287752775,0.968040068
1,0.32641215,-1.117438963,-0.143565827,-0.239268367,0.42977605,-0.262094432,-0.774739706,-0.98505366,-0.298609339,-0.009219429
1,0.722498842,0.376697167,-0.095501136,-0.026743867,0.50682443,0.043190146,0.758637478,0.099847277,0.690534097,-0.986478926
1,0.1537019,-0.963200261,-0.139289609,-0.209176706,0.242101153,1.848598487,-0.746986273,-0.044806181,0.690534097,-0.986478926
1,0.719828114,-0.386638068,-0.103540426,-0.514415878,-0.611314413,-0.761471652,-0.483328658,-0.599311104,-0.298609339,0.968040068
1,0.472537202,2.42483161,0.00387817,0.004595249,-0.380492798,0.191143885,2.146309139,2.317866969,0.690534097,-0.009219429
1,0.352012881,0.118932069,-0.128513539,-0.514415878,0.849354579,-0.718378186,-0.046212085,-0.93683584,-0.298609339,0.968040068
1,0.037032594,0.087425548,-0.091738064,-0.403814711,0.285846493,-0.570168461,0.654562104,-0.285895278,0.690534097,-0.009219429
1,1.867475019,-0.613689945,-0.11773747,-0.145947001,-0.235623654,-0.10181199,-0.490267016,-0.430548736,-0.298609339,0.968040068
1,-0.280972281,2.38035479,0.010035924,0.142921581,-1.422394225,-1.0957194,0.224383889,0.533807652,0.690534097,-0.009219429
1,1.394397191,2.596006132,0.016193678,0.178157034,-0.435219599,-0.62454564,2.312829738,1.329401672,0.690534097,-0.009219429
1,-1.207269417,0.301643514,-0.076001582,-0.130072878,0.588798059,-0.689066729,1.459411667,-0.14124182,0.690534097,-0.009219429
1,-0.252547648,-0.39770199,-0.103711475,0.516545,-0.521193496,0.581325367,-0.407006716,0.292718555,0.690534097,-0.009219429
1,0.042532094,-0.62031481,-0.117053275,0.471817847,0.026719402,2.287225471,-0.275177908,0.943659116,0.690534097,-0.009219429
1,0.825552846,-0.599151003,-0.120645298,-0.437874843,-0.964673723,0.044776251,-1.08696583,-0.406439827,0.690534097,-0.009219429
1,1.347556646,-0.740365008,-0.126632003,-0.348104494,-0.15509934,-0.195510802,-0.649849257,-0.647528924,0.690534097,-0.009219429
1,1.176300151,-0.75562299,-0.138605414,-0.313352861,0.080537204,-0.186164989,-0.816369856,-0.864509111,0.690534097,-0.009219429
1,0.047091951,0.057265803,-0.082843531,0.122461114,-0.54565967,0.734088137,0.009294782,0.919550207,0.690534097,0.968040068
1,0.440431143,-0.360835721,-0.103198329,-0.452279245,-0.455503859,0.382936112,-0.337623133,0.172174006,0.690534097,0.968040068
1,1.019703501,-0.942083435,-0.129368783,-0.514415878,-0.277149856,1.313635582,-0.795554781,0.027520548,0.690534097,0.968040068
1,-1.625884107,0.878635356,-0.026397453,-0.225552638,-1.362784883,-0.248392302,-0.136410742,1.136530394,0.690534097,0.968040068
1,1.006984453,-0.587327744,-0.100119452,-0.303928032,-2.142521164,-1.250451504,-1.82243181,-0.888618021,0.690534097,0.968040068
1,-1.161152932,-0.265592029,-0.087974993,-0.247553316,-0.749647664,0.621417817,-0.3098697,0.702570019,0.690534097,0.968040068
1,-0.194132726,2.376628611,0.025943455,0.329482964,-1.568307811,-0.597557565,0.113370156,1.522272949,0.690534097,0.968040068
1,0.39974527,1.395360292,-0.023318576,-0.264083455,-1.537869591,0.055014263,-0.386191641,1.570490769,0.690534097,0.968040068
1,-0.695632764,0.584008581,-0.05752832,0.089208105,-0.997609269,0.097003271,-0.060088801,0.919550207,0.690534097,0.968040068
1,1.262408605,0.6259972,-0.056159931,0.330627126,-0.358089919,-0.16962921,0.821082703,0.67846111,0.690534097,0.968040068
1,0.294463477,0.786000313,-0.051712664,-0.254739295,-1.32801971,-0.66569498,-0.420883433,0.244500735,0.690534097,0.968040068
